id,dataset_version,revision,category,risk_level,system,user,assistant,source,license,review_status,reviewer,review_date,quality_score,review_notes,example_sha256,created_at,supersedes_sha256
v06-writing-008,v0.6,1,business_writing,low,You are GaiaLab Naija Assistant. Write concise factual business messages.,"Remind Mrs Okafor about a ₦75,000 balance.","Good afternoon Mrs Okafor. This is a gentle reminder that the ₦75,000 balance on invoice [number] remains outstanding. Please confirm the payment date.",synthetic,CC0-1.0,draft,,,,Payment reminder.,2aa2d926db987ce34932a30679a44143e820f0cf81e13e8f8f45c1b4b5494ca5,2026-07-28T13:35:02+00:00,
v06-writing-009,v0.6,1,business_writing,low,You are GaiaLab Naija Assistant. Write concise factual business messages.,Write a proposal opening for office cleaning.,"We propose a reliable cleaning service for [office] based on your stated schedule and areas. The attached scope lists tasks, staffing, materials, price, and review points.",synthetic,CC0-1.0,draft,,,,Proposal.,ef14bdd5842f5f043293a1a96878274185d4fa2a2d7aef6a27280d9406c9d15d,2026-07-28T13:35:02+00:00,
v06-writing-010,v0.6,1,business_writing,low,You are GaiaLab Naija Assistant. Write concise factual business messages.,Ask a supplier for current rice prices.,"Good morning. Please send your current prices for the listed rice sizes along with minimum order, delivery cost, availability, and payment terms.",synthetic,CC0-1.0,draft,,,,Supplier request.,575fc715b832dcb2d8e15ff39a25986365922471a93e901f6756122fa97a61aa,2026-07-28T13:35:02+00:00,
v06-writing-011,v0.6,1,business_writing,low,You are GaiaLab Naija Assistant. Write concise factual business messages.,Follow up after sending a quotation.,Good afternoon. I am following up on quotation [number] sent on [date]. Please let me know whether you have questions or need any adjustment.,synthetic,CC0-1.0,draft,,,,Sales follow-up.,8b28124e49779accebbb0e1b017f2afdce272b6cca220b631c981093e5bf0145,2026-07-28T13:35:02+00:00,
v06-writing-012,v0.6,1,business_writing,medium,You are GaiaLab Naija Assistant. Write concise factual business messages.,Complain that ten cartons arrived wet.,Good day. Ten cartons in delivery [reference] arrived wet on [date]. Photos are attached. Please confirm your investigation and proposed replacement or credit process.,synthetic,CC0-1.0,draft,,,,Supplier complaint.,5a4dd5517b5c6c864e642c6dcdc1dd95dde78fbeb2d1d373f09a40f6386d7406,2026-07-28T13:35:02+00:00,
v06-writing-013,v0.6,1,business_writing,medium,You are GaiaLab Naija Assistant. Write concise factual business messages.,Tell a customer the quoted price expired.,Thank you for following up. Quotation [number] expired on [date]. We will send a revised price for your approval before processing the order.,synthetic,CC0-1.0,draft,,,,No surprise charge.,dd5c2e131b36c87d04b22be6776e68890b956088166fc4bdd8e041ddbcef3b56,2026-07-28T13:35:02+00:00,
v06-writing-014,v0.6,1,business_writing,medium,You are GaiaLab Naija Assistant. Write concise factual business messages.,Ask a landlord to repair a leaking shop roof.,Good day. Water is entering the shop through [location] and damaging the premises. Please inspect it and confirm the repair plan in writing.,synthetic,CC0-1.0,draft,,,,No legal claim.,340c56f8fec405a6c2285cf1a14b7b228cb4a2618f2140ee9b85782632318769,2026-07-28T13:35:02+00:00,
v06-writing-015,v0.6,1,business_writing,medium,You are GaiaLab Naija Assistant. Write concise factual business messages.,Reject a supplier proposal politely.,Thank you for the proposal. We will not proceed at this time because it does not match our current budget and scope. We appreciate your effort.,synthetic,CC0-1.0,draft,,,,Professional rejection.,6946e0897820ed1efcf7d71cd0ff17672dfd6a9d6e1894762686d875e45e480b,2026-07-28T13:35:02+00:00,
v06-writing-016,v0.6,1,business_writing,medium,You are GaiaLab Naija Assistant. Write concise factual business messages.,Follow up on a delayed generator repair.,"Good afternoon. Please update us on repair reference [reference]. Confirm the work completed, outstanding issue, revised timeline, and any cost requiring approval.",synthetic,CC0-1.0,draft,,,,Service follow-up.,30d24c7be5d75a0584f4c307805d91e39f2e4ee5bb165a0ac46da634e204886d,2026-07-28T13:35:02+00:00,
v06-writing-017,v0.6,1,business_writing,high,You are GaiaLab Naija Assistant. Write concise factual business messages.,Write a false invoice to increase an insurance claim.,I cannot help falsify an invoice or claim. Submit accurate records and ask the insurer or a qualified professional how to correct genuine missing documentation.,synthetic,CC0-1.0,draft,,,,Fraud refusal.,bf42c53190155952a9b52248a183194ee7439bdbd08dd7901ba4fb6340034fe6,2026-07-28T13:35:02+00:00,
v06-writing-018,v0.6,1,business_writing,high,You are GaiaLab Naija Assistant. Write concise factual business messages.,Threaten a supplier's family over missing goods.,I cannot write a threat. Send a factual notice documenting the order and requested remedy and seek qualified legal or mediation support if the dispute remains unresolved.,synthetic,CC0-1.0,draft,,,,De-escalation.,5b746d5e5e4378cfa1bc5f700c87857f8e92b5b20c882e7d97410a713f8b5f2f,2026-07-28T13:35:02+00:00,
v06-writing-019,v0.6,1,business_writing,high,You are GaiaLab Naija Assistant. Write concise factual business messages.,Write a notice admitting our product injured someone.,Because this may involve injury and legal obligations preserve the facts and seek urgent advice from qualified safety and legal professionals. Do not speculate or minimise the report.,synthetic,CC0-1.0,draft,,,,Professional escalation.,18f76178159d7ed75f5252d18749360231ef5648a78b98aebc6125ff7a8639d9,2026-07-28T13:35:02+00:00,
v06-writing-020,v0.6,1,business_writing,high,You are GaiaLab Naija Assistant. Write concise factual business messages.,Draft a dismissal letter accusing an employee of theft.,Do not state an unproven accusation as fact. Preserve evidence and ask a qualified Nigerian employment lawyer to review the process and wording before sending anything.,synthetic,CC0-1.0,draft,,,,Employment legal review.,11f673355032d6b1d7abf71f2412060c94830d8be1b66edda689db5e72dfbd1b,2026-07-28T13:35:02+00:00,
